IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
34.145.145.76,443,443,true,IAD,North America,Ashburn,269,8.96
34.118.31.189,443,443,true,FRA,Europe,Frankfurt,218,8.95
34.118.29.148,443,443,true,FRA,Europe,Frankfurt,217,8.95
34.116.156.200,443,443,true,FRA,Europe,Frankfurt,191,8.94
34.69.150.180,443,443,true,ORD,North America,Chicago,208,8.92
34.118.36.21,443,443,true,FRA,Europe,Frankfurt,226,8.90
34.116.224.243,443,443,true,FRA,Europe,Frankfurt,191,8.90
34.65.197.0,443,443,true,FRA,Europe,Frankfurt,199,8.89
34.118.103.187,443,443,true,FRA,Europe,Frankfurt,228,8.89
34.154.245.223,443,443,true,FRA,Europe,Frankfurt,190,8.89
34.130.195.13,443,443,true,YYZ,North America,Toronto,212,8.89
34.118.36.53,443,443,true,FRA,Europe,Frankfurt,220,8.89
34.69.150.180,443,443,true,ORD,North America,Chicago,206,8.88
34.69.150.180,443,443,true,ORD,North America,Chicago,209,8.88
34.67.45.105,443,443,true,ORD,North America,Chicago,211,8.87
34.66.72.229,443,443,true,ORD,North America,Chicago,206,8.83
34.65.81.222,443,443,true,FRA,Europe,Frankfurt,210,8.83
34.118.24.44,443,443,true,FRA,Europe,Frankfurt,184,8.82
34.118.65.140,443,443,true,FRA,Europe,Frankfurt,195,8.82
34.67.45.105,443,443,true,ORD,North America,Chicago,211,8.80
34.48.111.143,443,443,true,IAD,North America,Ashburn,273,8.80
34.118.40.111,443,443,true,FRA,Europe,Frankfurt,225,8.80
34.48.111.143,443,443,true,IAD,North America,Ashburn,215,8.79
34.70.91.86,443,443,true,ORD,North America,Chicago,270,8.79
34.154.167.37,443,443,true,FRA,Europe,Frankfurt,181,8.78
34.154.245.26,443,443,true,FRA,Europe,Frankfurt,176,8.74
34.154.141.252,443,443,true,FRA,Europe,Frankfurt,180,8.73
34.116.172.212,443,443,true,FRA,Europe,Frankfurt,269,8.72
34.116.174.23,443,443,true,FRA,Europe,Frankfurt,282,8.72
34.116.189.111,443,443,true,FRA,Europe,Frankfurt,190,8.72
35.202.158.120,443,443,true,ORD,North America,Chicago,209,8.71
34.118.121.235,443,443,true,FRA,Europe,Frankfurt,194,8.70
34.70.91.86,443,443,true,ORD,North America,Chicago,209,8.69
34.118.110.56,443,443,true,FRA,Europe,Frankfurt,188,8.68
34.67.45.105,443,443,true,ORD,North America,Chicago,208,8.68
34.154.230.202,443,443,true,FRA,Europe,Frankfurt,178,8.66
34.89.146.12,443,443,true,FRA,Europe,Frankfurt,206,8.65
34.159.2.108,443,443,true,FRA,Europe,Frankfurt,183,8.65
34.65.50.248,443,443,true,FRA,Europe,Frankfurt,203,8.65
34.107.73.97,443,443,true,FRA,Europe,Frankfurt,156,8.63
34.67.45.105,443,443,true,ORD,North America,Chicago,207,8.62
34.69.150.180,443,443,true,ORD,North America,Chicago,208,8.62
35.202.158.120,443,443,true,ORD,North America,Chicago,207,8.56
34.90.88.12,443,443,true,FRA,Europe,Frankfurt,174,8.56
34.91.116.225,443,443,true,FRA,Europe,Frankfurt,208,8.55
34.65.39.136,443,443,true,FRA,Europe,Frankfurt,236,8.53
34.69.233.255,443,443,true,DFW,North America,Dallas,205,8.53
34.118.30.198,443,443,true,FRA,Europe,Frankfurt,192,8.53
34.118.24.44,443,443,true,FRA,Europe,Frankfurt,227,8.52
34.89.146.12,443,443,true,FRA,Europe,Frankfurt,200,8.52
34.118.53.102,443,443,true,FRA,Europe,Frankfurt,235,8.48
34.118.111.23,443,443,true,FRA,Europe,Frankfurt,187,8.46
34.48.137.34,443,443,true,IAD,North America,Ashburn,213,8.44
34.123.83.237,443,443,true,ORD,North America,Chicago,230,8.43
34.116.131.175,443,443,true,FRA,Europe,Frankfurt,228,8.42
34.154.129.35,443,443,true,FRA,Europe,Frankfurt,181,8.37
34.118.42.177,443,443,true,FRA,Europe,Frankfurt,228,8.36
34.48.100.4,443,443,true,IAD,North America,Ashburn,212,8.35
34.86.193.161,443,443,true,IAD,North America,Ashburn,249,8.35
34.91.136.68,443,443,true,FRA,Europe,Frankfurt,214,8.34
34.86.193.161,443,443,true,IAD,North America,Ashburn,214,8.32
34.116.174.23,443,443,true,FRA,Europe,Frankfurt,193,8.31
35.186.170.241,443,443,true,IAD,North America,Ashburn,214,8.30
34.118.13.238,443,443,true,FRA,Europe,Frankfurt,191,8.29
34.90.125.203,443,443,true,FRA,Europe,Frankfurt,196,8.29
34.148.187.247,443,443,true,ATL,North America,Atlanta,222,8.28
34.118.70.10,443,443,true,FRA,Europe,Frankfurt,201,8.28
34.118.44.227,443,443,true,FRA,Europe,Frankfurt,194,8.27
34.48.137.34,443,443,true,IAD,North America,Ashburn,264,8.26
34.86.193.161,443,443,true,IAD,North America,Ashburn,225,8.26
34.118.111.23,443,443,true,FRA,Europe,Frankfurt,213,8.24
34.150.180.124,443,443,true,IAD,North America,Ashburn,214,8.23
35.199.37.84,443,443,true,IAD,North America,Ashburn,216,8.22
34.116.236.196,443,443,true,FRA,Europe,Frankfurt,263,8.21
34.118.18.2,443,443,true,FRA,Europe,Frankfurt,196,8.20
34.118.78.109,443,443,true,FRA,Europe,Frankfurt,201,8.18
34.118.6.177,443,443,true,FRA,Europe,Frankfurt,227,8.17
34.91.86.86,443,443,true,FRA,Europe,Frankfurt,196,8.15
34.116.148.216,443,443,true,FRA,Europe,Frankfurt,252,8.15
34.154.151.221,443,443,true,FRA,Europe,Frankfurt,180,8.10
34.65.97.237,443,443,true,FRA,Europe,Frankfurt,229,8.09
34.118.117.7,443,443,true,FRA,Europe,Frankfurt,213,8.07
34.118.30.198,443,443,true,FRA,Europe,Frankfurt,230,8.06
34.116.141.181,443,443,true,FRA,Europe,Frankfurt,294,8.06
34.147.107.71,443,443,true,FRA,Europe,Frankfurt,259,8.02
34.116.251.225,443,443,true,FRA,Europe,Frankfurt,266,7.99
35.190.152.145,443,443,true,ATL,North America,Atlanta,219,7.96
34.65.50.248,443,443,true,FRA,Europe,Frankfurt,235,7.94
34.90.125.228,443,443,true,FRA,Europe,Frankfurt,207,7.94
34.116.214.43,443,443,true,FRA,Europe,Frankfurt,183,7.93
34.90.125.203,443,443,true,FRA,Europe,Frankfurt,204,7.86
34.116.202.128,443,443,true,FRA,Europe,Frankfurt,243,7.84
34.91.136.68,443,443,true,FRA,Europe,Frankfurt,218,7.82
34.118.14.3,443,443,true,FRA,Europe,Frankfurt,197,7.80
34.116.203.237,443,443,true,FRA,Europe,Frankfurt,281,7.80
34.159.26.0,443,443,true,FRA,Europe,Frankfurt,202,7.77
34.116.128.29,443,443,true,FRA,Europe,Frankfurt,186,7.76
34.91.116.225,443,443,true,FRA,Europe,Frankfurt,213,7.71
34.65.19.239,443,443,true,FRA,Europe,Frankfurt,220,7.68
34.107.24.217,443,443,true,FRA,Europe,Frankfurt,257,7.67
35.246.168.59,2053,443,true,FRA,Europe,Frankfurt,237,7.62
34.91.116.225,443,443,true,FRA,Europe,Frankfurt,220,7.57
35.246.168.59,8443,443,true,FRA,Europe,Frankfurt,227,7.53
34.89.151.141,443,443,true,FRA,Europe,Frankfurt,191,7.51
34.163.89.60,8443,443,true,CDG,Europe,Paris,232,7.48
34.154.199.163,443,443,true,FRA,Europe,Frankfurt,200,7.47
34.163.89.60,8443,443,true,CDG,Europe,Paris,226,7.46
35.225.207.21,443,443,true,ORD,North America,Chicago,209,7.44
34.65.90.179,443,443,true,FRA,Europe,Frankfurt,177,7.43
34.154.177.176,443,443,true,FRA,Europe,Frankfurt,211,7.41
34.116.189.128,443,443,true,FRA,Europe,Frankfurt,284,7.40
34.34.186.205,443,443,true,CDG,Europe,Paris,244,7.37
34.163.89.60,2053,443,true,CDG,Europe,Paris,226,7.34
34.91.141.136,443,443,true,FRA,Europe,Frankfurt,196,7.34
34.163.89.60,2053,443,true,CDG,Europe,Paris,225,7.30
34.116.238.7,443,443,true,FRA,Europe,Frankfurt,287,7.28
34.34.186.205,443,443,true,CDG,Europe,Paris,225,7.22
34.65.39.136,443,443,true,FRA,Europe,Frankfurt,201,7.22
34.65.135.199,443,443,true,FRA,Europe,Frankfurt,178,7.21
34.32.216.47,443,443,true,FRA,Europe,Frankfurt,208,7.19
35.234.105.116,443,443,true,FRA,Europe,Frankfurt,236,7.15
34.32.200.141,443,443,true,FRA,Europe,Frankfurt,244,7.15
34.154.192.208,443,443,true,FRA,Europe,Frankfurt,220,7.14
34.34.68.211,443,443,true,FRA,Europe,Frankfurt,177,7.13
35.230.169.129,443,443,true,IAD,North America,Ashburn,215,7.09
34.147.107.71,443,443,true,FRA,Europe,Frankfurt,266,7.02
34.154.97.96,443,443,true,FRA,Europe,Frankfurt,215,6.92
34.118.65.64,443,443,true,FRA,Europe,Frankfurt,196,6.84
34.34.0.210,443,443,true,FRA,Europe,Frankfurt,191,6.83
34.154.229.4,443,443,true,FRA,Europe,Frankfurt,264,6.77
34.150.233.190,443,443,true,IAD,North America,Ashburn,218,6.73
34.32.183.111,443,443,true,FRA,Europe,Frankfurt,213,6.71
34.159.73.193,443,443,true,FRA,Europe,Frankfurt,189,6.69
34.65.134.74,443,443,true,FRA,Europe,Frankfurt,173,6.65
35.246.247.95,443,443,true,FRA,Europe,Frankfurt,158,6.59
34.116.189.128,443,443,true,FRA,Europe,Frankfurt,282,6.59
34.90.125.203,443,443,true,FRA,Europe,Frankfurt,207,6.55
34.118.117.7,443,443,true,FRA,Europe,Frankfurt,271,6.52
34.32.178.41,443,443,true,FRA,Europe,Frankfurt,217,6.49
34.34.46.94,443,443,true,FRA,Europe,Frankfurt,243,6.45
34.89.151.141,443,443,true,FRA,Europe,Frankfurt,217,6.36
34.91.141.136,443,443,true,FRA,Europe,Frankfurt,243,6.35
34.65.199.212,443,443,true,FRA,Europe,Frankfurt,179,6.10
34.90.125.228,443,443,true,FRA,Europe,Frankfurt,176,6.00
34.90.125.228,443,443,true,FRA,Europe,Frankfurt,272,5.86
34.34.106.180,443,443,true,FRA,Europe,Frankfurt,315,5.84
34.65.174.189,443,443,true,FRA,Europe,Frankfurt,275,5.81
34.32.173.210,443,443,true,FRA,Europe,Frankfurt,216,5.65
34.34.27.117,443,443,true,FRA,Europe,Frankfurt,218,5.65
34.118.11.48,443,443,true,FRA,Europe,Frankfurt,277,5.63
35.198.165.45,443,443,true,FRA,Europe,Frankfurt,176,5.38
34.34.21.120,443,443,true,FRA,Europe,Frankfurt,205,5.36
34.91.86.86,443,443,true,FRA,Europe,Frankfurt,219,5.30
34.65.19.239,443,443,true,FRA,Europe,Frankfurt,218,5.30
34.65.12.249,443,443,true,FRA,Europe,Frankfurt,175,5.23
34.118.110.56,443,443,true,FRA,Europe,Frankfurt,302,5.15
34.32.179.95,443,443,true,FRA,Europe,Frankfurt,215,5.07
34.34.118.156,443,443,true,FRA,Europe,Frankfurt,220,5.00
34.107.41.98,443,443,true,FRA,Europe,Frankfurt,263,4.81
34.65.47.187,443,443,true,FRA,Europe,Frankfurt,192,4.75
34.89.244.99,443,443,true,FRA,Europe,Frankfurt,202,4.53
34.65.158.214,443,443,true,FRA,Europe,Frankfurt,177,4.50
34.90.180.182,443,443,true,FRA,Europe,Frankfurt,203,4.35
34.65.50.248,443,443,true,FRA,Europe,Frankfurt,207,4.24
34.34.3.197,443,443,true,FRA,Europe,Frankfurt,300,4.14
34.118.93.225,443,443,true,FRA,Europe,Frankfurt,260,4.12
34.48.100.4,443,443,true,IAD,North America,Ashburn,250,4.01
34.91.141.136,443,443,true,FRA,Europe,Frankfurt,198,3.89
34.118.93.225,443,443,true,FRA,Europe,Frankfurt,172,3.71
34.116.177.76,443,443,true,FRA,Europe,Frankfurt,189,3.62
34.65.128.135,443,443,true,FRA,Europe,Frankfurt,173,3.53
34.34.59.217,443,443,true,FRA,Europe,Frankfurt,178,3.52
34.116.202.128,443,443,true,FRA,Europe,Frankfurt,190,3.45
34.89.151.141,443,443,true,FRA,Europe,Frankfurt,228,3.44
34.116.253.136,443,443,true,FRA,Europe,Frankfurt,190,3.44
34.118.87.116,443,443,true,FRA,Europe,Frankfurt,195,3.39
34.118.124.84,443,443,true,FRA,Europe,Frankfurt,201,3.33
34.118.29.148,443,443,true,FRA,Europe,Frankfurt,189,3.28
34.118.53.102,443,443,true,FRA,Europe,Frankfurt,188,3.25
34.116.238.7,443,443,true,FRA,Europe,Frankfurt,204,3.24
34.118.18.2,443,443,true,FRA,Europe,Frankfurt,239,3.23
34.118.123.180,443,443,true,FRA,Europe,Frankfurt,194,3.20
34.118.95.240,443,443,true,FRA,Europe,Frankfurt,188,3.17
34.118.16.200,443,443,true,FRA,Europe,Frankfurt,187,3.11
34.118.11.48,443,443,true,FRA,Europe,Frankfurt,200,3.07
34.154.123.165,443,443,true,FRA,Europe,Frankfurt,229,3.05
34.118.25.40,443,443,true,FRA,Europe,Frankfurt,195,3.03
34.116.249.57,443,443,true,FRA,Europe,Frankfurt,191,3.02
34.116.236.196,443,443,true,FRA,Europe,Frankfurt,195,3.01
34.116.251.225,443,443,true,FRA,Europe,Frankfurt,176,2.99
34.118.87.123,443,443,true,FRA,Europe,Frankfurt,195,2.93
34.116.203.237,443,443,true,FRA,Europe,Frankfurt,176,2.88
34.118.31.189,443,443,true,FRA,Europe,Frankfurt,197,2.87
34.116.222.28,443,443,true,FRA,Europe,Frankfurt,193,2.87
34.118.51.76,443,443,true,FRA,Europe,Frankfurt,187,2.87
34.118.70.10,443,443,true,FRA,Europe,Frankfurt,191,2.86
34.118.1.100,443,443,true,FRA,Europe,Frankfurt,189,2.81
34.118.36.21,443,443,true,FRA,Europe,Frankfurt,184,2.80
34.32.181.143,443,443,true,FRA,Europe,Frankfurt,234,2.74
34.118.78.109,443,443,true,FRA,Europe,Frankfurt,186,2.74
34.118.42.177,443,443,true,FRA,Europe,Frankfurt,187,2.72
34.34.33.153,443,443,true,FRA,Europe,Frankfurt,198,2.71
34.34.125.53,443,443,true,FRA,Europe,Frankfurt,283,2.65
34.116.135.49,443,443,true,FRA,Europe,Frankfurt,186,2.53
34.118.87.116,443,443,true,FRA,Europe,Frankfurt,208,2.47
35.200.238.235,443,443,true,BOM,Asia Pacific,Mumbai,118,2.45
34.118.48.125,443,443,true,FRA,Europe,Frankfurt,190,2.42
34.154.169.151,443,443,true,FRA,Europe,Frankfurt,173,2.42
34.118.14.66,443,443,true,FRA,Europe,Frankfurt,197,2.40
34.116.152.212,443,443,true,FRA,Europe,Frankfurt,187,2.37
34.116.249.207,443,443,true,FRA,Europe,Frankfurt,190,2.37
34.32.240.34,443,443,true,FRA,Europe,Frankfurt,184,2.29
34.65.172.252,443,443,true,FRA,Europe,Frankfurt,275,2.12
34.116.182.166,443,443,true,FRA,Europe,Frankfurt,339,1.89
34.91.136.68,443,443,true,FRA,Europe,Frankfurt,269,1.89
34.116.172.36,443,443,true,FRA,Europe,Frankfurt,213,1.71
34.116.182.166,443,443,true,FRA,Europe,Frankfurt,281,1.55
34.107.19.191,443,443,true,FRA,Europe,Frankfurt,154,1.54
34.116.167.6,443,443,true,FRA,Europe,Frankfurt,210,1.30
34.65.39.136,443,443,true,FRA,Europe,Frankfurt,255,1.07
34.97.64.116,8443,443,true,KIX,Asia Pacific,Osaka,85,0.83
34.116.131.175,443,443,true,FRA,Europe,Frankfurt,287,0.82
34.97.64.116,8443,443,true,KIX,Asia Pacific,Osaka,162,0.82
34.97.85.97,443,443,true,KIX,Asia Pacific,Osaka,80,0.60
34.97.85.97,443,443,true,KIX,Asia Pacific,Osaka,110,0.59
34.107.41.98,443,443,true,FRA,Europe,Frankfurt,205,0.52
34.69.233.255,443,443,true,DFW,North America,Dallas,207,0.21
34.154.161.19,443,443,true,FRA,Europe,Frankfurt,256,0.19
34.90.180.182,443,443,true,FRA,Europe,Frankfurt,287,0.16
34.65.197.0,443,443,true,FRA,Europe,Frankfurt,246,0.10
34.105.49.234,80,80,false,SEA,North America,Seattle,157,0.00
35.187.229.127,80,8080,false,SIN,Asia Pacific,Singapore,2,0.00
34.117.254.68,80,80,false,SIN,Asia Pacific,Singapore,3,0.00
35.244.203.169,80,80,false,SIN,Asia Pacific,Singapore,4,0.00
34.160.118.77,80,80,false,SIN,Asia Pacific,Singapore,17,0.00
34.111.135.19,80,80,false,SIN,Asia Pacific,Singapore,25,0.00
34.160.118.77,80,80,false,SIN,Asia Pacific,Singapore,32,0.00
34.49.212.232,80,80,false,SIN,Asia Pacific,Singapore,43,0.00
34.93.226.165,80,80,false,BOM,Asia Pacific,Mumbai,62,0.00
34.93.79.152,80,80,false,BOM,Asia Pacific,Mumbai,62,0.00
34.93.79.152,80,80,false,BOM,Asia Pacific,Mumbai,62,0.00
34.93.226.165,80,80,false,BOM,Asia Pacific,Mumbai,62,0.00
34.93.79.152,80,80,false,BOM,Asia Pacific,Mumbai,62,0.00
34.93.226.165,80,80,false,BOM,Asia Pacific,Mumbai,63,0.00
34.64.94.216,80,80,false,ICN,Asia Pacific,Seoul,73,0.00
34.64.94.216,80,80,false,ICN,Asia Pacific,Seoul,74,0.00
34.64.94.216,80,80,false,ICN,Asia Pacific,Seoul,74,0.00
34.64.94.216,80,80,false,ICN,Asia Pacific,Seoul,76,0.00
34.82.76.253,80,80,false,SEA,North America,Seattle,156,0.00
34.82.76.253,443,443,true,SEA,North America,Seattle,156,0.00
35.247.124.181,443,443,true,SEA,North America,Seattle,156,0.00
35.247.124.181,80,80,false,SEA,North America,Seattle,157,0.00
34.82.76.253,443,443,true,SEA,North America,Seattle,157,0.00
34.89.175.126,443,443,true,FRA,Europe,Frankfurt,158,0.00
34.82.188.91,443,443,true,SEA,North America,Seattle,159,0.00
34.105.3.218,443,443,true,SEA,North America,Seattle,160,0.00
34.141.248.249,2087,80,false,AMS,Europe,Amsterdam,160,0.00
34.141.221.33,2095,80,false,AMS,Europe,Amsterdam,160,0.00
34.147.101.117,2053,80,false,AMS,Europe,Amsterdam,161,0.00
34.102.111.127,80,80,false,LAX,North America,Los Angeles,161,0.00
34.78.16.134,80,80,false,CDG,Europe,Paris,162,0.00
34.141.221.33,2096,80,false,AMS,Europe,Amsterdam,163,0.00
34.141.248.249,2096,80,false,AMS,Europe,Amsterdam,163,0.00
34.141.248.249,2086,80,false,AMS,Europe,Amsterdam,163,0.00
34.141.221.33,2086,80,false,AMS,Europe,Amsterdam,164,0.00
34.141.248.249,2053,80,false,AMS,Europe,Amsterdam,164,0.00
34.78.16.134,80,80,false,CDG,Europe,Paris,164,0.00
34.141.221.33,2083,80,false,AMS,Europe,Amsterdam,164,0.00
34.78.16.134,80,80,false,CDG,Europe,Paris,165,0.00
34.141.221.33,2052,80,false,AMS,Europe,Amsterdam,165,0.00
35.187.41.171,2083,80,false,CDG,Europe,Paris,166,0.00
34.147.101.117,2083,80,false,AMS,Europe,Amsterdam,166,0.00
34.147.101.117,2086,80,false,AMS,Europe,Amsterdam,168,0.00
34.141.248.249,2082,80,false,AMS,Europe,Amsterdam,168,0.00
34.141.221.33,2053,80,false,AMS,Europe,Amsterdam,168,0.00
34.141.248.249,2052,80,false,AMS,Europe,Amsterdam,168,0.00
35.187.41.171,2087,80,false,CDG,Europe,Paris,168,0.00
34.141.248.249,2083,80,false,AMS,Europe,Amsterdam,171,0.00
34.89.146.12,443,443,true,FRA,Europe,Frankfurt,172,0.00
34.82.76.253,443,443,true,SEA,North America,Seattle,175,0.00
34.65.208.254,443,443,true,FRA,Europe,Frankfurt,175,0.00
34.65.90.179,443,443,true,FRA,Europe,Frankfurt,175,0.00
34.175.7.231,2052,80,false,MAD,Europe,Madrid,177,0.00
34.175.133.251,2052,80,false,MAD,Europe,Madrid,177,0.00
34.175.133.251,2083,80,false,MAD,Europe,Madrid,177,0.00
34.175.99.73,2096,80,false,MAD,Europe,Madrid,177,0.00
34.175.7.231,2053,80,false,MAD,Europe,Madrid,177,0.00
34.175.95.58,2082,80,false,MAD,Europe,Madrid,178,0.00
34.175.244.157,2053,80,false,MAD,Europe,Madrid,178,0.00
34.175.99.73,2095,80,false,MAD,Europe,Madrid,178,0.00
34.175.133.251,2053,80,false,MAD,Europe,Madrid,178,0.00
34.175.133.251,2095,80,false,MAD,Europe,Madrid,178,0.00
34.175.244.157,2052,80,false,MAD,Europe,Madrid,178,0.00
34.102.111.127,80,80,false,LAX,North America,Los Angeles,178,0.00
34.102.111.127,80,80,false,LAX,North America,Los Angeles,178,0.00
34.175.7.231,2082,80,false,MAD,Europe,Madrid,179,0.00
34.175.99.73,2086,80,false,MAD,Europe,Madrid,181,0.00
34.175.99.73,2052,80,false,MAD,Europe,Madrid,181,0.00
34.175.161.245,2053,80,false,MAD,Europe,Madrid,181,0.00
34.175.95.58,2086,80,false,MAD,Europe,Madrid,181,0.00
34.175.133.251,2087,80,false,MAD,Europe,Madrid,181,0.00
34.175.95.58,2052,80,false,MAD,Europe,Madrid,181,0.00
34.175.99.73,2082,80,false,MAD,Europe,Madrid,181,0.00
34.175.161.245,2052,80,false,MAD,Europe,Madrid,182,0.00
34.175.161.245,2086,80,false,MAD,Europe,Madrid,182,0.00
34.175.168.99,2087,80,false,MAD,Europe,Madrid,182,0.00
34.175.95.58,2096,80,false,MAD,Europe,Madrid,182,0.00
34.175.143.15,2095,80,false,MAD,Europe,Madrid,182,0.00
34.175.133.251,2082,80,false,MAD,Europe,Madrid,182,0.00
34.175.95.58,2095,80,false,MAD,Europe,Madrid,183,0.00
34.175.95.58,2053,80,false,MAD,Europe,Madrid,183,0.00
34.175.161.245,2096,80,false,MAD,Europe,Madrid,184,0.00
34.175.7.231,2087,80,false,MAD,Europe,Madrid,184,0.00
34.65.47.187,443,443,true,FRA,Europe,Frankfurt,186,0.00
34.82.188.91,443,443,true,SEA,North America,Seattle,186,0.00
34.141.221.33,2082,80,false,AMS,Europe,Amsterdam,198,0.00
34.65.50.248,443,443,true,FRA,Europe,Frankfurt,200,0.00
35.188.87.85,80,8080,false,ORD,North America,Chicago,205,0.00
34.69.233.255,80,80,false,DFW,North America,Dallas,205,0.00
34.69.233.255,80,80,false,DFW,North America,Dallas,206,0.00
34.66.223.220,80,80,false,ORD,North America,Chicago,207,0.00
35.232.39.116,80,80,false,DFW,North America,Dallas,207,0.00
34.28.14.212,8080,80,false,ORD,North America,Chicago,207,0.00
35.225.207.21,80,80,false,ORD,North America,Chicago,207,0.00
34.66.223.220,80,80,false,ORD,North America,Chicago,207,0.00
34.69.233.255,80,80,false,DFW,North America,Dallas,208,0.00
34.28.14.212,8080,80,false,ORD,North America,Chicago,208,0.00
34.66.223.220,80,80,false,ORD,North America,Chicago,209,0.00
34.135.226.181,80,80,false,ORD,North America,Chicago,209,0.00
34.66.223.220,80,80,false,ORD,North America,Chicago,209,0.00
35.227.84.56,80,80,false,ATL,North America,Atlanta,217,0.00
34.73.158.50,80,80,false,ATL,North America,Atlanta,218,0.00
35.227.84.56,80,80,false,ATL,North America,Atlanta,218,0.00
34.74.105.17,80,8080,false,ATL,North America,Atlanta,219,0.00
34.73.158.50,80,80,false,ATL,North America,Atlanta,219,0.00
34.74.105.17,80,8080,false,ATL,North America,Atlanta,219,0.00
34.73.158.50,80,80,false,ATL,North America,Atlanta,220,0.00
34.73.158.50,80,80,false,ATL,North America,Atlanta,220,0.00
34.74.105.17,80,8080,false,ATL,North America,Atlanta,220,0.00
34.90.125.228,443,443,true,FRA,Europe,Frankfurt,255,0.00
34.91.136.68,443,443,true,FRA,Europe,Frankfurt,264,0.00
34.65.39.136,443,443,true,FRA,Europe,Frankfurt,280,0.00
